test_id,is_female
4349,0.973803341
4350,0.983828068
4351,0.549307585
4352,0.992634833
4353,0.996841073
4354,0.989661574
4355,0.976749301
4356,0.157931447
4357,0.993952096
4358,0.993775845
4359,0.986015558
4360,0.992471457
4361,0.028824151
4362,0.667982161
4363,0.993777394
4364,0.432187527
4365,0.019103922
4366,0.986787677
4367,0.988094866
4368,0.990605891
4369,0.011496758
4370,0.48224175
4371,0.016691355
4372,0.943560004
4373,0.98821348
4374,0.9952057
4375,0.190125942
4376,0.98646903
4377,0.199508056
4378,0.07198634
4379,0.048032157
4380,0.99143523
4381,0.219270349
4382,0.981423795
4383,0.616861939
4384,0.953051746
4385,0.033467084
4386,0.137422279
4387,0.996914625
4388,0.925853968
4389,0.982363582
4390,0.028765371
4391,0.01086403
4392,0.517185509
4393,0.039779894
4394,0.996190667
4395,0.011799591
4396,0.996974945
4397,0.994052708
4398,0.878624141
4399,0.994119287
4400,0.013562858
4401,0.022810914
4402,0.981391072
4403,0.392400175
4404,0.981201887
4405,0.977829874
4406,0.863407552
4407,0.069659188
4408,0.95838511
4409,0.063520484
4410,0.276371747
4411,0.876148701
4412,0.036829457
4413,0.98287189
4414,0.057093032
4415,0.175982147
4416,0.43225053
4417,0.693665981
4418,0.566313624
4419,0.43958649
4420,0.018634167
4421,0.07371673
4422,0.006055573
4423,0.258883834
4424,0.982626319
4425,0.058712196
4426,0.956235111
4427,0.93101573
4428,0.972785652
4429,0.307339847
4430,0.012762246
4431,0.994755149
4432,0.982637823
4433,0.021955764
4434,0.266474903
4435,0.989292383
4436,0.818565309
4437,0.021930043
4438,0.92255491
4439,0.029545885
4440,0.971920371
4441,0.068143114
4442,0.994283736
4443,0.992632329
4444,0.986669421
4445,0.591757715
4446,0.930614233
4447,0.590573251
4448,0.927973568
4449,0.028823197
4450,0.07180611
4451,0.99547559
4452,0.971148074
4453,0.023929309
4454,0.349346966
4455,0.988201559
4456,0.271915495
4457,0.024434125
4458,0.465322345
4459,0.063188873
4460,0.026912615
4461,0.991960824
4462,0.995622933
4463,0.973805189
4464,0.154839605
4465,0.330351263
4466,0.996908486
4467,0.994651675
4468,0.091678903
4469,0.996284604
4470,0.991628408
4471,0.029215684
4472,0.988227785
4473,0.036753856
4474,0.95916605
4475,0.012818341
4476,0.097282179
4477,0.99638015
4478,0.145299956
4479,0.966608882
4480,0.926232219
4481,0.974117517
4482,0.946272671
4483,0.00938314
4484,0.025894037
4485,0.911085963
4486,0.996347725
4487,0.995573521
4488,0.014524546
4489,0.997112274
4490,0.861521423
4491,0.996451855
4492,0.988326252
4493,0.985509694
4494,0.973096013
4495,0.698163211
4496,0.013583549
4497,0.074388959
4498,0.9971295
4499,0.00810487
4500,0.99110961
4501,0.922203839
4502,0.977548182
4503,0.986186862
4504,0.835190535
4505,0.334622562
4506,0.989897728
4507,0.322405308
4508,0.003622326
4509,0.648876071
4510,0.01679096
4511,0.701162934
4512,0.985058904
4513,0.039239008
4514,0.058970291
4515,0.982026279
4516,0.02483625
4517,0.929475784
4518,0.023695473
4519,0.986997247
4520,0.940384865
4521,0.914080262
4522,0.996439278
4523,0.8901667
4524,0.986723483
4525,0.631617069
4526,0.97934854
4527,0.925645411
4528,0.058490701
4529,0.85977906
4530,0.981994331
4531,0.031158263
4532,0.84248358
4533,0.047609955
4534,0.992349803
4535,0.976904094
4536,0.99263835
4537,0.01513195
4538,0.971868575
4539,0.021988815
4540,0.317316055
4541,0.990819156
4542,0.992016912
4543,0.061269999
4544,0.996229827
4545,0.096366823
4546,0.771303535
4547,0.542097867
4548,0.977603912
4549,0.93043083
4550,0.533749998
4551,0.972659767
4552,0.995391965
4553,0.994957507
4554,0.54599458
4555,0.032129996
4556,0.030731047
4557,0.039911278
4558,0.006932664
4559,0.049938973
4560,0.972382665
4561,0.880775511
4562,0.997083604
4563,0.013601649
4564,0.2028936
4565,0.068963818
4566,0.007842135
4567,0.007409839
4568,0.969384134
4569,0.989270687
4570,0.977637887
4571,0.244204074
4572,0.982090652
4573,0.023032
4574,0.219809622
4575,0.994081318
4576,0.035394575
4577,0.122590601
4578,0.178939208
4579,0.992313683
4580,0.51789242
4581,0.037370108
4582,0.018461246
4583,0.589861393
4584,0.982333541
4585,0.010313527
4586,0.992473006
4587,0.005337934
4588,0.991966486
4589,0.065490842
4590,0.143862814
4591,0.657858431
4592,0.054504853
4593,0.951445639
4594,0.917494476
4595,0.072258629
4596,0.006678794
4597,0.990800202
4598,0.466065466
4599,0.986513078
4600,0.9300946
4601,0.992153227
4602,0.986026108
4603,0.017574925
4604,0.917127132
4605,0.279707462
4606,0.969452798
4607,0.985113978
4608,0.955741823
4609,0.992847025
4610,0.060833946
4611,0.606265366
4612,0.008071034
4613,0.984634101
4614,0.980897725
4615,0.070648395
4616,0.21507217
4617,0.888021767
4618,0.285677403
4619,0.496578544
4620,0.341143966
4621,0.978111506
4622,0.992818892
4623,0.02018803
4624,0.80666256
4625,0.985222816
4626,0.991610587
4627,0.006598099
4628,0.973594964
4629,0.995227695
4630,0.991771877
4631,0.011387023
4632,0.935505092
4633,0.034571212
4634,0.040856309
4635,0.951860964
4636,0.905775189
4637,0.021934034
4638,0.998408854
4639,0.598106027
4640,0.374346912
4641,0.193272889
4642,0.764735579
4643,0.826670527
4644,0.479018539
4645,0.970827758
4646,0.020759299
4647,0.995543778
4648,0.989176571
4649,0.996218503
4650,0.144288853
4651,0.019659245
4652,0.994205177
4653,0.889114141
4654,0.239288017
4655,0.017826293
4656,0.029878668
4657,0.959454894
4658,0.269550532
4659,0.908331811
4660,0.097294487
4661,0.012857646
4662,0.013622732
4663,0.961933792
4664,0.127165318
4665,0.908222377
4666,0.833848774
4667,0.968753636
4668,0.991029978
4669,0.084494911
4670,0.033823445
4671,0.851767778
4672,0.13153933
4673,0.006884844
4674,0.991540492
4675,0.011968122
4676,0.979168355
4677,0.697785437
4678,0.95006299
4679,0.502308309
4680,0.996257782
4681,0.101702504
4682,0.044617899
4683,0.991486311
4684,0.129296795
4685,0.976704836
4686,0.794680357
4687,0.984419644
4688,0.004426751
4689,0.026834318
4690,0.997684121
4691,0.231378466
4692,0.011225719
4693,0.976452529
4694,0.995775998
4695,0.992251694
4696,0.994782388
4697,0.286307812
4698,0.098720327
4699,0.136910364
4700,0.988039792
4701,0.008264357
4702,0.988957107
4703,0.846560836
4704,0.025033729
4705,0.014064018
4706,0.777213335
4707,0.686730981
4708,0.016592182
4709,0.030113718
4710,0.992025912
4711,0.960514903
4712,0.990699112
4713,0.991895139
4714,0.022206504
4715,0.060759708
4716,0.828969777
4717,0.024212606
4718,0.983023882
4719,0.004619016
4720,0.841083288
4721,0.056331631
4722,0.995829284
4723,0.157140046
4724,0.989462674
4725,0.650088608
4726,0.292761564
4727,0.036230996
4728,0.487520307
4729,0.996231973
4730,0.131835893
4731,0.908581734
4732,0.329997241
4733,0.985824108
4734,0.106551841
4735,0.017922195
4736,0.008703927
4737,0.127828017
4738,0.971174061
4739,0.188409507
4740,0.25105086
4741,0.942928314
4742,0.998197258
4743,0.986703157
4744,0.027561411
4745,0.996053696
4746,0.991940558
4747,0.042287257
4748,0.436708063
4749,0.070795201
4750,0.99014014
4751,0.995359361
4752,0.993573248
4753,0.991004944
4754,0.944383144
4755,0.090842508
4756,0.030787451
4757,0.996972919
4758,0.984194875
4759,0.776307344
4760,0.997611165
4761,0.0271607
4762,0.95744133
4763,0.044201672
4764,0.056991842
4765,0.016473822
4766,0.043171644
4767,0.068519779
4768,0.041407026
4769,0.660746515
4770,0.048220772
4771,0.994413733
4772,0.428010434
4773,0.967455268
4774,0.41066891
4775,0.026763773
4776,0.995343387
4777,0.941686451
4778,0.017180251
4779,0.585995078
4780,0.96249336
4781,0.990791321
4782,0.011540354
4783,0.989450753
4784,0.810412169
4785,0.992402434
4786,0.976520479
4787,0.215269402
4788,0.180283979
4789,0.988233387
4790,0.026287211
4791,0.990822554
4792,0.972115457
4793,0.753018796
4794,0.016855342
4795,0.103620023
4796,0.008529575
4797,0.788125157
4798,0.991826773
4799,0.993437827
4800,0.019007089
4801,0.99600476
4802,0.014109229
4803,0.497257113
4804,0.991199195
4805,0.985323668
4806,0.749430656
4807,0.021746259
4808,0.037930761
4809,0.990357697
4810,0.0485842
4811,0.980989277
4812,0.98699373
4813,0.017728375
4814,0.157001808
4815,0.203799188
4816,0.956802189
4817,0.240654126
4818,0.988016307
4819,0.342679679
4820,0.034409653
4821,0.978072405
4822,0.993609309
4823,0.997511864
4824,0.984117985
4825,0.853322983
4826,0.046389829
4827,0.069312818
4828,0.790404499
4829,0.993990958
4830,0.15510875
4831,0.01566256
4832,0.011365153
4833,0.981341243
4834,0.953304291
4835,0.978129089
4836,0.982508004
4837,0.070904359
4838,0.117471553
4839,0.016240738
4840,0.015441767
4841,0.036850914
4842,0.672757268
4843,0.032334901
4844,0.993445933
4845,0.997461677
4846,0.155346185
4847,0.377347887
4848,0.029078847
4849,0.293092489
4850,0.992984772
4851,0.985300362
4852,0.129706204
4853,0.020985529
4854,0.995047867
4855,0.298918813
4856,0.003872997
4857,0.936974168
4858,0.983205974
4859,0.02208633
4860,0.207991764
4861,0.231584609
4862,0.941369116
4863,0.982753515
4864,0.986335158
4865,0.96687448
4866,0.070247367
4867,0.549412906
4868,0.996210217
4869,0.993827522
4870,0.063819982
4871,0.038300145
4872,0.02447309
4873,0.288791001
4874,0.010942653
4875,0.04674495
4876,0.020006396
4877,0.013682932
4878,0.617726624
4879,0.005753884
4880,0.045025118
4881,0.99727577
4882,0.832104683
4883,0.047382649
4884,0.962124765
4885,0.328737885
4886,0.994642735
4887,0.978389382
4888,0.995913684
4889,0.981598377
4890,0.019510945
4891,0.993042469
4892,0.991753221
4893,0.970379651
4894,0.985488832
4895,0.194382474
4896,0.532458484
4897,0.027952885
4898,0.027181093
4899,0.979314268
4900,0.993773043
4901,0.116446584
4902,0.983214915
4903,0.992823601
4904,0.027361581
4905,0.011975663
4906,0.977588058
4907,0.748562217
4908,0.009044343
4909,0.650285244
4910,0.005030213
4911,0.989216566
4912,0.995135009
4913,0.650185347
4914,0.136033237
4915,0.012769421
4916,0.840257287
4917,0.991136432
4918,0.014008117
4919,0.205126867
4920,0.023053447
4921,0.976989985
4922,0.150397822
4923,0.993964851
4924,0.014630408
4925,0.101611972
4926,0.993041277
4927,0.026732361
4928,0.897866905
4929,0.93523562
4930,0.01461694
4931,0.990386486
4932,0.985913336
4933,0.040785145
4934,0.01562124
4935,0.09689384
4936,0.996623158
4937,0.997177124
4938,0.350078851
4939,0.992251813
4940,0.991902053
4941,0.797327697
4942,0.987183332
4943,0.012651433
4944,0.90183109
4945,0.997195125
4946,0.525356233
4947,0.991183043
4948,0.068272278
4949,0.99247849
4950,0.99722147
4951,0.011472133
4952,0.214555427
4953,0.994866252
4954,0.995763659
4955,0.771243751
4956,0.96915561
4957,0.036588892
4958,0.922490537
4959,0.007540001
4960,0.875975907
4961,0.252707243
4962,0.015801096
4963,0.121448852
4964,0.020105805
4965,0.061500132
4966,0.998051882
4967,0.137814075
4968,0.043661855
4969,0.027542643
4970,0.801178932
4971,0.990764618
4972,0.981983662
4973,0.994286716
4974,0.977315784
4975,0.06048372
4976,0.375329882
4977,0.9750337
4978,0.060859777
4979,0.020072928
4980,0.046760909
4981,0.996815264
4982,0.997060716
4983,0.993728757
4984,0.967473567
4985,0.678278744
4986,0.035696223
4987,0.51529336
4988,0.986758292
4989,0.992572784
4990,0.018618947
4991,0.99639219
4992,0.96535939
4993,0.994908988
4994,0.491958678
4995,0.960689366
4996,0.986500919
4997,0.023616325
4998,0.985751152
4999,0.995309293
5000,0.950814009
5001,0.942578554
5002,0.005707092
5003,0.014860515
5004,0.00672835
5005,0.9826684
5006,0.012852316
5007,0.402972698
5008,0.022735428
5009,0.983293056
5010,0.990469277
5011,0.481460959
5012,0.975883543
5013,0.02732823
5014,0.449517548
5015,0.995625734
5016,0.032729976
5017,0.066981301
5018,0.002863484
5019,0.043902747
5020,0.987313092
5021,0.076537907
5022,0.998141289
5023,0.965036094
5024,0.977181673
5025,0.009720592
5026,0.903350174
5027,0.702872634
5028,0.016093781
5029,0.215378895
5030,0.994309545
5031,0.996801376
5032,0.993663907
5033,0.996813357
5034,0.043382697
5035,0.30034551
5036,0.022474572
5037,0.002633374
5038,0.992943704
5039,0.048744429
5040,0.011431464
5041,0.105393402
5042,0.03156409
5043,0.014570086
5044,0.984736145
5045,0.995404482
5046,0.926246822
5047,0.032113716
5048,0.253723055
5049,0.05494988
5050,0.997261286
5051,0.055356156
5052,0.199872747
5053,0.035030603
5054,0.977848947
5055,0.600234747
5056,0.989659488
5057,0.026281022
5058,0.901950717
5059,0.877658963
5060,0.006182777
5061,0.885384917
5062,0.974803388
5063,0.550624907
5064,0.397949308
5065,0.994184911
5066,0.733306825
5067,0.994569838
5068,0.899478853
5069,0.991818905
5070,0.017454969
5071,0.946200311
5072,0.98910284
5073,0.969567299
5074,0.995978951
5075,0.717599928
5076,0.990984321
5077,0.880831718
5078,0.991389692
5079,0.711268961
5080,0.111745983
5081,0.994636714
5082,0.072803654
5083,0.023108773
5084,0.40064925
5085,0.995650828
5086,0.99641031
5087,0.011938848
5088,0.994655252
5089,0.62924391
5090,0.015152073
5091,0.973049581
5092,0.771925449
5093,0.996745586
5094,0.316325277
5095,0.006934736
5096,0.995001018
5097,0.712548256
5098,0.472236812
5099,0.994262218
5100,0.095440589
5101,0.45331037
5102,0.992742419
5103,0.016315568
5104,0.012856065
5105,0.655762792
5106,0.964502394
5107,0.759124637
5108,0.050615285
5109,0.057395548
5110,0.990201414
5111,0.365605444
5112,0.255790263
5113,0.045844398
5114,0.381909877
5115,0.043110326
5116,0.087063447
5117,0.926423252
5118,0.341390908
5119,0.986191869
5120,0.992477238
5121,0.008769454
5122,0.997238159
5123,0.092733122
5124,0.065876938
5125,0.043624375
5126,0.995110333
5127,0.997484088
5128,0.976879537
5129,0.018602327
5130,0.325043589
5131,0.171611786
5132,0.982972741
5133,0.043722082
5134,0.996058702
5135,0.025800806
5136,0.030978752
5137,0.991909921
5138,0.995331347
5139,0.033405248
5140,0.988114059
5141,0.636901677
5142,0.623408854
5143,0.040409062
5144,0.040904611
5145,0.994585872
5146,0.991848469
5147,0.988294005
5148,0.973069429
5149,0.982194066
5150,0.026441839
5151,0.076374896
5152,0.642235994
5153,0.010879141
5154,0.15404585
5155,0.062970102
5156,0.412948519
5157,0.978784263
5158,0.059798144
5159,0.995461881
5160,0.006829797
5161,0.133402288
5162,0.99782455
5163,0.796348691
5164,0.997841954
5165,0.976521671
5166,0.571205914
5167,0.011426399
5168,0.026537435
5169,0.9629848
5170,0.993568122
5171,0.399616271
5172,0.275353998
5173,0.069850855
5174,0.00319037
5175,0.00646882
5176,0.939383686
5177,0.995641708
5178,0.988285184
5179,0.011003753
5180,0.994181216
5181,0.116731323
5182,0.954813004
5183,0.043845888
5184,0.081118256
5185,0.844310343
5186,0.004222167
5187,0.058868792
5188,0.952298164
5189,0.263300985
5190,0.016602898
5191,0.973526835
5192,0.994409263
5193,0.018610733
5194,0.986810207
5195,0.01753057
5196,0.990559459
5197,0.027674729
5198,0.733007371
5199,0.127276078
5200,0.052012287
5201,0.981968701
5202,0.584686697
5203,0.971125782
5204,0.381306559
5205,0.982606828
5206,0.991788447
5207,0.922765136
5208,0.442746133
5209,0.971128941
5210,0.070671566
5211,0.97815299
5212,0.005230196
5213,0.007497296
5214,0.991208076
5215,0.266027898
5216,0.503181219
5217,0.021188589
5218,0.044564888
5219,0.521456659
5220,0.985419154
5221,0.995452583
5222,0.009592136
5223,0.135540009
5224,0.989469528
5225,0.086105138
5226,0.839428246
5227,0.011762873
5228,0.036455844
5229,0.99605149
5230,0.158039689
5231,0.012610294
5232,0.995156944
5233,0.105099685
5234,0.981814206
5235,0.675554574
5236,0.995123208
5237,0.956727862
5238,0.975474775
5239,0.106430247
5240,0.01657512
5241,0.988011062
5242,0.017946634
5243,0.937854767
5244,0.47546488
5245,0.978211164
5246,0.050151303
5247,0.104890034
5248,0.983851731
5249,0.005444496
5250,0.985500991
5251,0.349389702
5252,0.006069169
5253,0.993213058
5254,0.587497771
5255,0.095167212
5256,0.016888546
5257,0.991902411
5258,0.008708104
5259,0.976330578
5260,0.1023046
5261,0.99293232
5262,0.997655272
5263,0.087833829
5264,0.984879971
5265,0.970147908
5266,0.007813253
5267,0.991081953
5268,0.977591395
5269,0.236964613
5270,0.063371688
5271,0.996200025
5272,0.201527372
5273,0.936958492
5274,0.823179781
5275,0.974542797
5276,0.995428085
5277,0.480978519
5278,0.868902326
5279,0.718759477
5280,0.995264411
5281,0.979793847
5282,0.069759399
5283,0.732630491
5284,0.988822222
5285,0.926292956
5286,0.938690007
5287,0.057521928
5288,0.99241215
5289,0.119934469
5290,0.992846072
5291,0.995252371
5292,0.888915539
5293,0.032821596
5294,0.041552752
5295,0.021760404
5296,0.99183768
5297,0.990211308
5298,0.997662663
5299,0.994840324
5300,0.018888425
5301,0.19469434
5302,0.997231662
5303,0.173055485
5304,0.996830642
5305,0.991232574
5306,0.040796034
5307,0.136944219
5308,0.137438059
5309,0.987502337
5310,0.011678906
5311,0.755516708
5312,0.398146302
5313,0.787107229
5314,0.994086623
5315,0.990501642
5316,0.990532994
5317,0.59875834
5318,0.510655642
5319,0.198883832
5320,0.528095841
5321,0.978414536
5322,0.00577637
5323,0.994069695
5324,0.99563098
5325,0.016597278
5326,0.399604529
5327,0.996436954
5328,0.988107502
5329,0.259636849
5330,0.221597761
5331,0.20728904
5332,0.984099984
5333,0.274374634
5334,0.986498117
5335,0.993374646
5336,0.053745188
5337,0.009336946
5338,0.955479145
5339,0.985667408
5340,0.984521568
5341,0.035434492
5342,0.52539134
5343,0.983258605
5344,0.953713596
5345,0.01402527
5346,0.974911809
5347,0.97196883
5348,0.980990887
5349,0.983933747
5350,0.028256871
5351,0.970172584
5352,0.956568599
5353,0.950149775
5354,0.968046963
5355,0.04602807
5356,0.988953471
5357,0.243289232
5358,0.976863146
5359,0.58098197
5360,0.53886652
5361,0.034778066
5362,0.996338248
5363,0.93148452
5364,0.910263896
5365,0.983563423
5366,0.010422326
5367,0.511191189
5368,0.995589733
5369,0.040003855
5370,0.017503183
5371,0.015636403
5372,0.993826687
5373,0.996155322
5374,0.928295672
5375,0.991024017
5376,0.023361309
5377,0.798648834
5378,0.304251522
5379,0.057644986
5380,0.664250374
5381,0.756719887
5382,0.295233876
5383,0.030452082
5384,0.027375404
5385,0.990634084
5386,0.010455041
5387,0.022417111
5388,0.780939817
5389,0.152345449
5390,0.307341695
5391,0.011802054
5392,0.012761705
5393,0.963813841
5394,0.989746928
5395,0.994192183
5396,0.980083108
5397,0.009302271
5398,0.965855658
5399,0.929234624
5400,0.03089864
5401,0.171736866
5402,0.21732989
5403,0.029474219
5404,0.99527353
5405,0.059283208
5406,0.01339794
5407,0.996302247
5408,0.989768624
5409,0.05923406
5410,0.009065989
5411,0.482604533
5412,0.070712134
5413,0.141799971
5414,0.004219241
5415,0.724051297
5416,0.995509624
5417,0.987673104
5418,0.992679119
5419,0.938165128
5420,0.04890896
5421,0.839107811
5422,0.11317157
5423,0.059728045
5424,0.97494781
5425,0.976907074
5426,0.014798764
5427,0.2993159
5428,0.670351923
5429,0.657112718
5430,0.42577365
5431,0.024363695
5432,0.98307389
5433,0.994591653
5434,0.992823243
5435,0.537296653
5436,0.29796958
5437,0.166025445
5438,0.054918073
5439,0.990462005
5440,0.002333702
5441,0.00654997
5442,0.989741325
5443,0.112583101
5444,0.043164808
5445,0.993620694
5446,0.724209726
5447,0.987452924
5448,0.024729284
5449,0.452237904
5450,0.170066893
5451,0.997698605
5452,0.445501685
5453,0.992996156
5454,0.96937716
5455,0.995015204
5456,0.995932162
5457,0.461852878
5458,0.988376558
5459,0.010565343
5460,0.844985962
5461,0.037545752
5462,0.003582974
5463,0.886420369
5464,0.142650664
5465,0.4674685
5466,0.127557829
5467,0.988668859
5468,0.992416143
5469,0.751023412
5470,0.915359616
5471,0.896438897
5472,0.851299822
5473,0.997494102
5474,0.972304761
5475,0.198885992
5476,0.022052879
5477,0.901576161
5478,0.99276042
5479,0.99505651
5480,0.735052407
5481,0.947383285
5482,0.988844812
5483,0.985546947
5484,0.003324391
5485,0.911132455
5486,0.990774691
5487,0.947851598
5488,0.007689972
5489,0.05344962
5490,0.993729711
5491,0.99282819
5492,0.114831522
5493,0.01519258
5494,0.985688448
5495,0.078330904
5496,0.156658813
5497,0.618629754
5498,0.544292152
5499,0.032688718
5500,0.995818913
5501,0.067621544
5502,0.041888479
5503,0.065247521
5504,0.007069767
5505,0.372616827
5506,0.350435913
5507,0.97811079
5508,0.025569728
5509,0.02137018
5510,0.597391784
5511,0.868030965
5512,0.039824724
5513,0.003766727
5514,0.996858239
5515,0.936256588
5516,0.023210315
5517,0.014006952
5518,0.043363485
5519,0.993314803
5520,0.062637351
5521,0.979240179
5522,0.994746327
5523,0.02681228
5524,0.976948023
5525,0.004334092
5526,0.992424011
5527,0.462646425
5528,0.965849221
5529,0.050879888
5530,0.6186831
5531,0.966282427
5532,0.031579275
5533,0.643433273
5534,0.209086671
5535,0.061151728
5536,0.99435544
5537,0.927877367
5538,0.136426657
5539,0.997003853
5540,0.995995641
5541,0.971428752
5542,0.030870236
5543,0.941513777
5544,0.995529473
5545,0.46394062
5546,0.150277808
5547,0.940235674
5548,0.021870565
5549,0.027683903
5550,0.019255837
5551,0.983561814
5552,0.985217869
5553,0.02489323
5554,0.09327168
5555,0.022056622
5556,0.601932049
5557,0.714917541
5558,0.994408548
5559,0.956582427
5560,0.04617662
5561,0.219306067
5562,0.012461074
5563,0.311181873
5564,0.989830792
5565,0.97113502
5566,0.430649519
5567,0.36781776
5568,0.993731081
5569,0.996542752
5570,0.580749631
5571,0.016940553
5572,0.016174546
5573,0.998228371
5574,0.991991937
5575,0.016632158
5576,0.996611536
5577,0.024508422
5578,0.809805453
5579,0.98778975
5580,0.043455608
5581,0.036580399
5582,0.125139132
5583,0.853065372
5584,0.866713703
5585,0.889996052
5586,0.004228386
5587,0.119638123
5588,0.004615777
5589,0.045108788
5590,0.01634354
5591,0.278322548
5592,0.98745966
5593,0.944914281
5594,0.13850756
5595,0.971610606
5596,0.243652284
5597,0.983435094
5598,0.027782373
5599,0.994343877
5600,0.93400085
5601,0.011509705
5602,0.116129734
5603,0.991676569
5604,0.023721447
5605,0.025812542
5606,0.989674151
5607,0.140047297
5608,0.742438734
5609,0.733757794
5610,0.014432564
5611,0.991064072
5612,0.451052427
5613,0.012263389
5614,0.028493203
5615,0.991918027
5616,0.995573997
5617,0.0252413
5618,0.509599209
5619,0.008182111
5620,0.750163436
5621,0.99385637
5622,0.974861801
5623,0.994336426
5624,0.030080685
5625,0.008719129
5626,0.309809476
5627,0.953340411
5628,0.664253294
5629,0.006607169
5630,0.133893117
5631,0.907510638
5632,0.99709034
5633,0.465062112
5634,0.989262044
5635,0.107386895
5636,0.992199242
5637,0.005383181
5638,0.04257188
5639,0.521421432
5640,0.03152832
5641,0.976758599
5642,0.993099332
5643,0.975088656
5644,0.996511519
5645,0.036592618
5646,0.040036213
5647,0.00511769
5648,0.992633402
5649,0.996183097
5650,0.017831961
5651,0.013258364
5652,0.023989206
5653,0.428076267
5654,0.997442603
5655,0.995926142
5656,0.071076341
5657,0.943430424
5658,0.333407044
5659,0.992821157
5660,0.982377529
5661,0.997619331
5662,0.056696516
5663,0.991315961
5664,0.991792858
5665,0.970008492
5666,0.239778042
5667,0.977912962
5668,0.013449635
5669,0.033704866
5670,0.981230021
5671,0.536895156
5672,0.563956916
5673,0.995624602
5674,0.113146305
5675,0.9820503
5676,0.543886483
5677,0.962164044
5678,0.083265238
5679,0.025280062
5680,0.839828372
5681,0.948704541
5682,0.95264262
5683,0.009304552
5684,0.021645667
5685,0.9885028
5686,0.967324853
5687,0.9804703
5688,0.882773399
5689,0.02915463
5690,0.009421508
5691,0.987340987
5692,0.004413793
5693,0.944956124
5694,0.969707727
5695,0.97956723
5696,0.579464793
5697,0.971898317
5698,0.008571231
5699,0.027352875
5700,0.913612187
5701,0.916063726
5702,0.014837781
5703,0.153826565
5704,0.995656967
5705,0.994391382
5706,0.020115996
5707,0.989955664
5708,0.682303667
5709,0.171038747
5710,0.717990637
5711,0.013346316
5712,0.015011822
5713,0.241202116
5714,0.99659735
5715,0.958508015
5716,0.965011001
5717,0.994134605
5718,0.902009785
5719,0.43711558
5720,0.992868066
5721,0.010751881
5722,0.017357949
5723,0.994350791
5724,0.197576627
5725,0.994939208
5726,0.03421494
5727,0.998001516
5728,0.891254842
5729,0.015362125
5730,0.864885628
5731,0.983404756
5732,0.969644427
5733,0.004579682
5734,0.988307536
5735,0.659499764
5736,0.943503559
5737,0.965674996
5738,0.865544856
5739,0.727514327
5740,0.979278684
5741,0.992792368
5742,0.157543778
5743,0.994847298
5744,0.963634968
5745,0.018620664
5746,0.990465045
5747,0.054888923
5748,0.58925271
5749,0.006519432
5750,0.997900248
5751,0.13831538
5752,0.725407422
5753,0.030439874
5754,0.015451296
5755,0.023489282
5756,0.97028625
5757,0.955685854
5758,0.022609171
5759,0.069636293
5760,0.338955253
5761,0.008113009
5762,0.008368008
5763,0.204064891
5764,0.030997727
5765,0.519180536
5766,0.004959515
5767,0.035855945
5768,0.990135968
5769,0.992086112
5770,0.024433687
5771,0.0064526
5772,0.99637562
5773,0.002876877
5774,0.034321625
5775,0.461008936
5776,0.101461679
5777,0.01852037
5778,0.012397531
5779,0.919610381
5780,0.641309202
5781,0.015479118
5782,0.990007281
5783,0.074277699
5784,0.059053916
5785,0.010451914
5786,0.935846686
5787,0.996364057
5788,0.015926102
5789,0.010562024
5790,0.01118062
5791,0.126410484
5792,0.576206326
5793,0.010333043
5794,0.754927039
5795,0.660288453
5796,0.097018711
5797,0.007463652
5798,0.105230778
5799,0.025971582
5800,0.983770132
5801,0.147871956
5802,0.018730618
5803,0.021380164
5804,0.995855033
5805,0.070549652
5806,0.992695451
5807,0.085496046
5808,0.979677498
5809,0.006493645
5810,0.498209476
5811,0.815515697
5812,0.011075784
5813,0.990347743
5814,0.992281973
5815,0.005105393
5816,0.008193666
5817,0.995556772
5818,0.952879846
5819,0.014125747
5820,0.971657515
5821,0.019066099
5822,0.012000101
5823,0.286653757
5824,0.996761918
5825,0.989677787
5826,0.992978752
5827,0.041085232
5828,0.96391499
5829,0.116493635
5830,0.99374181
5831,0.092012458
5832,0.37272951
5833,0.003626619
5834,0.992850423
5835,0.800913155
5836,0.352528334
5837,0.018061318
5838,0.091258034
5839,0.031003224
5840,0.105341911
5841,0.032896947
5842,0.010232064
5843,0.989774823
5844,0.399290621
5845,0.922124386
5846,0.076790392
5847,0.004154452
5848,0.578236938
5849,0.672562301
5850,0.031723041
5851,0.992942989
5852,0.956872225
5853,0.991987705
5854,0.993328929
5855,0.976444125
5856,0.15911448
5857,0.00226386
5858,0.08532539
5859,0.99258399
5860,0.103942484
5861,0.262055218
5862,0.193695948
5863,0.995292664
5864,0.995666504
5865,0.712158144
5866,0.9334445
5867,0.075132892
5868,0.926030576
5869,0.030917058
5870,0.955360055
5871,0.014922316
5872,0.19233115
5873,0.993210137
5874,0.034100026
5875,0.251587063
5876,0.996640682
5877,0.442645699
5878,0.967221439
5879,0.991376519
5880,0.984258413
5881,0.006610437
5882,0.996935606
5883,0.01532095
5884,0.867022932
5885,0.016116517
5886,0.984254837
5887,0.008028178
5888,0.945839286
5889,0.093650602
5890,0.973255038
5891,0.996212721
5892,0.31326583
5893,0.012667974
5894,0.182585418
5895,0.992290437
5896,0.021933047
5897,0.988188207
5898,0.077974841
5899,0.025806135
5900,0.769796848
5901,0.290361226
5902,0.016215015
